datetime,global_active_power,global_reactive_power,voltage,global_intensity,sub_metering_1,sub_metering_2,sub_metering_3,total_sub_metering,target_next_hour_power
2021-01-19 03:00:00,1.2222284341259324,0.12489728878236944,241.4128997524415,3.497029671604847,12,28,10,50,1.6885846636713875
2021-01-19 04:00:00,1.6885846636713875,0.09893835914346433,238.75654436908226,5.253739661494573,4,25,1,30,0.7859695625355325
2021-01-19 05:00:00,0.7859695625355325,0.18541782236496768,248.03672788009996,5.467693171765434,8,19,17,44,0.6889852681934536
2021-01-19 06:00:00,0.6889852681934536,0.16219003568855994,242.45487475819127,6.085786324939347,5,23,6,34,1.1833356903310144
2021-01-19 07:00:00,1.1833356903310144,0.12179606846316357,243.67438893024908,5.097983153470896,4,24,11,39,1.3152196346817921
2021-01-19 08:00:00,1.3152196346817921,0.08598478006645527,243.31440634333705,5.308050539504102,9,12,1,22,1.190191575571772
2021-01-19 09:00:00,1.190191575571772,0.19362286641400722,245.8673692874266,4.608351432578209,7,22,19,48,0.579767369988037
2021-01-19 10:00:00,0.579767369988037,0.18251005889793304,240.90510779351854,5.269126941245108,6,13,17,36,1.1732639881461635
2021-01-19 11:00:00,1.1732639881461635,0.14504120681103086,233.51584026022076,4.656807724502589,6,22,5,33,0.808659149848544
2021-01-19 12:00:00,0.808659149848544,0.2423318498023833,241.9984397587632,5.6215718898560505,5,4,23,32,1.4009017646490114
2021-01-19 13:00:00,1.4009017646490114,0.09649576168369237,236.74321553104085,4.630389663956366,19,3,9,31,1.3099794738290544
2021-01-19 14:00:00,1.3099794738290544,0.07372374145376305,237.3569165912512,5.377100393902187,2,13,19,34,0.9180360641017934
2021-01-19 15:00:00,0.9180360641017934,0.11540459650593776,242.93182009377546,4.970737186315022,18,9,14,41,1.045839924798992
2021-01-19 16:00:00,1.045839924798992,0.1477206991822251,246.19141535716818,6.126050250772169,14,16,4,34,0.8822359434333145
2021-01-19 17:00:00,0.8822359434333145,0.1621669724661346,240.10635788368032,4.948606276411514,3,9,19,31,1.1811962708180483
2021-01-19 18:00:00,1.1811962708180483,0.1379381971071835,241.5441650629948,3.2269675317931186,11,25,2,38,1.4865426961503714
2021-01-19 19:00:00,1.4865426961503714,0.16760276982571484,248.5110747231762,6.261921500713992,5,6,4,15,0.9042821860993369
2021-01-19 20:00:00,0.9042821860993369,0.0874230287904778,241.20376589744285,4.094267699137381,18,15,24,57,1.3512139546553532
2021-01-19 21:00:00,1.3512139546553532,0.22218823020366296,253.00841557090197,4.34623366135118,3,0,7,10,1.0409227144882678
2021-01-19 22:00:00,1.0409227144882678,0.14589244108037155,242.82754822815772,4.404338705956508,14,16,7,37,0.9621381503212967
2021-01-19 23:00:00,0.9621381503212967,0.20586479157940638,231.1961862042209,6.374438093170817,8,20,7,35,1.1678908920136326
2021-01-20 00:00:00,1.1678908920136326,0.1671362673188852,243.76670810552267,2.8643257860213045,4,28,11,43,0.8894273032741877
2021-01-20 01:00:00,0.8894273032741877,0.17283766095768918,241.90579192441388,8.137748533659995,12,8,23,43,1.0339052083958453
2021-01-20 02:00:00,1.0339052083958453,0.1784883640116102,246.44876377041373,6.056056809066051,17,5,22,44,0.8406366322233454
2021-01-20 03:00:00,0.8406366322233454,0.17238542800086576,243.3659067563498,5.223238914129159,4,18,7,29,1.7894175398749166
2021-01-20 04:00:00,1.7894175398749166,0.1821361379933772,239.30772008008114,4.945105999383713,15,12,10,37,1.2105790655915185
2021-01-20 05:00:00,1.2105790655915185,0.21645762650662156,233.87850881855317,5.285554074857657,18,2,13,33,0.9900823476022242
2021-01-20 06:00:00,0.9900823476022242,0.1598260584850735,238.95488371356987,5.521122428379338,13,6,7,26,1.2641939732202665
2021-01-20 07:00:00,1.2641939732202665,0.1854501878794256,235.7473977289535,5.645215585950057,15,21,23,59,1.166301585092751
2021-01-20 08:00:00,1.166301585092751,0.14551321528563865,237.09738275097638,5.555604466003448,14,8,9,31,1.133709120140033
2021-01-20 09:00:00,1.133709120140033,0.22200586077247364,242.94289202210305,5.089580681255248,3,21,6,30,1.3842500100130275
2021-01-20 10:00:00,1.3842500100130275,0.1161803848970365,248.34952252175702,4.802661579692674,6,4,16,26,1.4272523130141914
2021-01-20 11:00:00,1.4272523130141914,0.2400470216455408,241.97335764911492,4.848726716346488,15,9,3,27,1.0408496557168416
2021-01-20 12:00:00,1.0408496557168416,0.14799210246778283,234.0205846898241,4.805091719647319,7,22,12,41,1.0272545278065959
2021-01-20 13:00:00,1.0272545278065959,0.07846124489409759,242.2230133411007,6.133770096867065,16,16,3,35,1.1174844908545067
2021-01-20 14:00:00,1.1174844908545067,0.15640522074553945,245.98315743322826,5.593556722280862,15,11,4,30,0.5094236505793245
2021-01-20 15:00:00,0.5094236505793245,0.11594741712625595,236.9510854784031,2.0596113653357198,9,22,21,52,0.7454426813404342
2021-01-20 16:00:00,0.7454426813404342,0.1920321774494362,239.3299141666354,5.655900776529761,9,15,3,27,1.6100622802333573
2021-01-20 17:00:00,1.6100622802333573,0.11736880103488045,240.07344097364597,5.194736194718775,1,2,17,20,1.693490314050385
2021-01-20 18:00:00,1.693490314050385,0.12769082833926101,236.0755084345888,4.981291243554103,8,29,5,42,1.1252891881330864
2021-01-20 19:00:00,1.1252891881330864,0.05552296345272344,243.2414021692193,4.611481546911114,16,24,23,63,1.3729670889167298
2021-01-20 20:00:00,1.3729670889167298,0.12738468403754616,239.39525925696108,6.124112719986013,10,21,23,54,1.2933750463630609
2021-01-20 21:00:00,1.2933750463630609,0.028806033668552153,242.09766221953515,5.947526462122858,9,8,22,39,2.123664242536571
2021-01-20 22:00:00,2.123664242536571,0.07080485882571383,235.5625391109895,4.227122332176391,16,28,21,65,1.535872473430373
2021-01-20 23:00:00,1.535872473430373,0.18802073280721487,237.81270849838296,5.407052287124535,3,14,1,18,1.16162472255577
2021-01-21 00:00:00,1.16162472255577,0.1892900079325416,243.61190678913886,4.028343265458714,15,4,22,41,0.9133378678198723
2021-01-21 01:00:00,0.9133378678198723,0.17127287808924824,238.13583423954117,3.6203818352110693,19,22,10,51,0.7180661039227283
2021-01-21 02:00:00,0.7180661039227283,0.10165119284353935,248.63481925616702,4.3732827754100345,14,12,13,39,1.261039090760167
2021-01-21 03:00:00,1.261039090760167,0.147614432192901,238.001819071927,5.862393472382759,4,13,4,21,0.973094776414709
2021-01-21 04:00:00,0.973094776414709,0.14981987304547156,241.12342362875944,5.953125045376087,5,19,5,29,0.7733238871206978
2021-01-21 05:00:00,0.7733238871206978,0.09208176554037285,244.66295415936546,5.513085420097293,16,14,9,39,1.006028134727242
2021-01-21 06:00:00,1.006028134727242,0.22516991508835754,232.90817133533483,5.725095786847997,0,15,7,22,0.8755355989156814
2021-01-21 07:00:00,0.8755355989156814,0.19386811452878355,231.19595594009613,5.5161782871149585,18,22,13,53,1.7061424905217693
2021-01-21 08:00:00,1.7061424905217693,0.1389517913085168,232.37171842714952,4.3585184047770476,3,12,23,38,1.464491927084835
2021-01-21 09:00:00,1.464491927084835,0.15134429194972654,246.31292051713592,5.431922544673941,16,16,2,34,1.1976082076050147
2021-01-21 10:00:00,1.1976082076050147,0.16041914039737762,237.24070927053776,5.800409525227682,8,22,11,41,1.6439832416670077
2021-01-21 11:00:00,1.6439832416670077,0.04791325657878545,252.79099642834126,5.754291329813574,1,7,15,23,1.2232104922942855
2021-01-21 12:00:00,1.2232104922942855,0.13764113087397015,237.17876200671304,6.1889133714746425,7,20,22,49,0.9416147396015209
2021-01-21 13:00:00,0.9416147396015209,0.11590078760011006,240.92275651598518,5.708303847201064,14,1,16,31,1.656937223180897
2021-01-21 14:00:00,1.656937223180897,0.09991899950525421,247.71054976283938,5.351448207541583,6,4,0,10,1.3616730131053976
2021-01-21 15:00:00,1.3616730131053976,0.13594498535570226,250.0304644407956,6.070150238316428,5,5,22,32,0.888826153702063
2021-01-21 16:00:00,0.888826153702063,0.23988432634247614,250.307517883182,4.97347874075094,0,11,9,20,1.1428983965749175
2021-01-21 17:00:00,1.1428983965749175,0.18204214306335048,246.0418311529657,4.118125348772282,14,17,24,55,0.9373145239845728
2021-01-21 18:00:00,0.9373145239845728,0.12144105051086015,245.1203126290573,4.836933036056236,6,29,22,57,0.7851600807106991
